sample_id,total_reads,pass_qc,reads_mapped,reference,percent_reference_coverage,median_coverage,count_minor_snv_at_or_over_5_pct,pass_fail_reason,subtype,mira_module,runid,instrument,clade,short_clade,subclade
3004125478_N8KIRZYM_v1,483938,475832,18939,A_NS,97.1,1984,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125478_N8KIRZYM_v1,483938,475832,19491,A_PA,100.0,754,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125478_N8KIRZYM_v1,483938,475832,11957,A_PB1,100.0,443,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125478_N8KIRZYM_v1,483938,475832,23252,A_PB2,100.0,837,2,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125510_N8KIS032_v1,448242,441743,22925,A_HA_H1,99.82,1106,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,6B.1A.5a.2a.1,5a.2a.1,D.3
3004125510_N8KIS032_v1,448242,441743,38748,A_MP,100.0,3479,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125510_N8KIS032_v1,448242,441743,27388,A_NA_N1,99.79,1661,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125510_N8KIS032_v1,448242,441743,24451,A_NP,100.0,1424,1,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125510_N8KIS032_v1,448242,441743,29170,A_NS,97.1,3031,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125510_N8KIS032_v1,448242,441743,5781,A_PA,100.0,141,3,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125510_N8KIS032_v1,448242,441743,13131,A_PB1,100.0,344,1,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125510_N8KIS032_v1,448242,441743,21899,A_PB2,100.0,526,1,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125511_N8KIS037_v1,410460,405129,37,A_HA_H1,0.0,2,0,Less than 90% of reference covered;Median coverage < 100,N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004125511_N8KIS037_v1,410460,405129,393,A_NA_N1,14.01,25,0,Less than 90% of reference covered;Median coverage < 100,N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004125511_N8KIS037_v1,410460,405129,615,A_NP,94.32,37,0,Median coverage < 100,N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004125511_N8KIS037_v1,410460,405129,938,A_PB1,34.34,25,0,Less than 90% of reference covered;Median coverage < 100,N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004125532_N8KIS064_v1,947638,938387,133463,A_HA_H1,99.82,6471,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,6B.1A.5a.2a.1,5a.2a.1,D.3
3004125532_N8KIS064_v1,947638,938387,149104,A_MP,100.0,12503,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125532_N8KIS064_v1,947638,938387,123042,A_NA_N1,99.79,6904,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125532_N8KIS064_v1,947638,938387,104317,A_NP,100.0,5855,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125532_N8KIS064_v1,947638,938387,113486,A_NS,97.1,11075,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125532_N8KIS064_v1,947638,938387,72662,A_PA,100.0,2724,1,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125532_N8KIS064_v1,947638,938387,95892,A_PB1,100.0,3485,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125532_N8KIS064_v1,947638,938387,122254,A_PB2,100.0,4118,1,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125588_N8KIS0DW_v1,731144,723778,98516,A_HA_H3,99.82,4754,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004125588_N8KIS0DW_v1,731144,723778,119711,A_MP,100.0,9934,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125588_N8KIS0DW_v1,731144,723778,88314,A_NA_N2,100.0,5201,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125588_N8KIS0DW_v1,731144,723778,70233,A_NP,100.0,3974,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125588_N8KIS0DW_v1,731144,723778,33876,A_NS,97.1,3311,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125588_N8KIS0DW_v1,731144,723778,112528,A_PA,100.0,4138,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125588_N8KIS0DW_v1,731144,723778,76054,A_PB1,100.0,2823,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004125588_N8KIS0DW_v1,731144,723778,108518,A_PB2,100.0,4104,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166252_N8KIWD9O_v1,1463148,1447516,126703,A_HA_H3,99.82,5892,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166252_N8KIWD9O_v1,1463148,1447516,216737,A_MP,100.0,17597,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166252_N8KIWD9O_v1,1463148,1447516,169608,A_NA_N2,100.0,9776,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166252_N8KIWD9O_v1,1463148,1447516,110991,A_NP,100.0,6282,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166252_N8KIWD9O_v1,1463148,1447516,155092,A_NS,97.1,14518,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166252_N8KIWD9O_v1,1463148,1447516,162224,A_PA,100.0,5454,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166252_N8KIWD9O_v1,1463148,1447516,126873,A_PB1,100.0,4322,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166252_N8KIWD9O_v1,1463148,1447516,160505,A_PB2,100.0,5119,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166253_N8KIWD9T_v1,1618286,1602345,166663,A_HA_H3,99.82,7889,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166253_N8KIWD9T_v1,1618286,1602345,247713,A_MP,100.0,20525,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166253_N8KIWD9T_v1,1618286,1602345,185802,A_NA_N2,100.0,10931,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166253_N8KIWD9T_v1,1618286,1602345,143860,A_NP,100.0,8178,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166253_N8KIWD9T_v1,1618286,1602345,88559,A_NS,97.1,8593,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166253_N8KIWD9T_v1,1618286,1602345,214927,A_PA,100.0,5503,2,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166253_N8KIWD9T_v1,1618286,1602345,164564,A_PB1,100.0,3585,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166253_N8KIWD9T_v1,1618286,1602345,228371,A_PB2,100.0,3463,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166254_N8KIWD9Y_v1,1375188,1355948,40699,A_HA_H3,99.82,1984,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166254_N8KIWD9Y_v1,1375188,1355948,97840,A_MP,100.0,8523,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166254_N8KIWD9Y_v1,1375188,1355948,65696,A_NA_N2,100.0,4059,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166254_N8KIWD9Y_v1,1375188,1355948,46471,A_NP,100.0,2766,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166254_N8KIWD9Y_v1,1375188,1355948,45238,A_NS,97.1,4542,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166254_N8KIWD9Y_v1,1375188,1355948,69111,A_PA,100.0,2344,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166254_N8KIWD9Y_v1,1375188,1355948,44744,A_PB1,100.0,1389,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166254_N8KIWD9Y_v1,1375188,1355948,47434,A_PB2,100.0,1209,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166255_N8KIWDA3_v1,1838564,1819786,243298,A_HA_H3,99.82,11331,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166255_N8KIWDA3_v1,1838564,1819786,272652,A_MP,100.0,22236,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166255_N8KIWDA3_v1,1838564,1819786,222193,A_NA_N2,100.0,12687,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166255_N8KIWDA3_v1,1838564,1819786,182312,A_NP,100.0,10070,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166255_N8KIWDA3_v1,1838564,1819786,90115,A_NS,97.1,8506,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166255_N8KIWDA3_v1,1838564,1819786,226583,A_PA,100.0,7836,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166255_N8KIWDA3_v1,1838564,1819786,201271,A_PB1,100.0,5890,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166255_N8KIWDA3_v1,1838564,1819786,302026,A_PB2,100.0,8058,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166256_N8KIWDA8_v1,1425220,1411216,122480,A_HA_H3,99.82,5836,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166256_N8KIWDA8_v1,1425220,1411216,222212,A_MP,100.0,18925,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166256_N8KIWDA8_v1,1425220,1411216,158649,A_NA_N2,100.0,9413,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166256_N8KIWDA8_v1,1425220,1411216,129492,A_NP,100.0,7409,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166256_N8KIWDA8_v1,1425220,1411216,76002,A_NS,97.1,7536,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166256_N8KIWDA8_v1,1425220,1411216,122788,A_PA,100.0,4768,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166256_N8KIWDA8_v1,1425220,1411216,122199,A_PB1,100.0,4419,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166256_N8KIWDA8_v1,1425220,1411216,187414,A_PB2,100.0,5580,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166257_N8KIWDAD_v1,1640266,1621664,136136,A_HA_H3,99.82,6365,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166257_N8KIWDAD_v1,1640266,1621664,285349,A_MP,100.0,23461,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166257_N8KIWDAD_v1,1640266,1621664,159226,A_NA_N2,100.0,9392,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166257_N8KIWDAD_v1,1640266,1621664,154375,A_NP,100.0,8746,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166257_N8KIWDAD_v1,1640266,1621664,115586,A_NS,97.1,11146,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166257_N8KIWDAD_v1,1640266,1621664,161176,A_PA,100.0,5106,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166257_N8KIWDAD_v1,1640266,1621664,78249,A_PB1,100.0,2001,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166257_N8KIWDAD_v1,1640266,1621664,336355,A_PB2,100.0,5475,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166258_N8KIWDAI_v1,1490310,1471288,127110,A_HA_H3,99.82,6032,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166258_N8KIWDAI_v1,1490310,1471288,159628,A_MP,100.0,13505,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166258_N8KIWDAI_v1,1490310,1471288,81038,A_NA_N2,100.0,4909,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166258_N8KIWDAI_v1,1490310,1471288,117659,A_NP,100.0,6736,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166258_N8KIWDAI_v1,1490310,1471288,37920,A_NS,97.1,3767,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166258_N8KIWDAI_v1,1490310,1471288,109929,A_PA,100.0,4332,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166258_N8KIWDAI_v1,1490310,1471288,41403,A_PB1,100.0,1481,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166258_N8KIWDAI_v1,1490310,1471288,115140,A_PB2,100.0,4076,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166259_N8KIWDAN_v1,940030,930014,80106,A_HA_H3,99.82,3791,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166259_N8KIWDAN_v1,940030,930014,99620,A_MP,100.0,8289,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166259_N8KIWDAN_v1,940030,930014,71450,A_NA_N2,100.0,4289,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166259_N8KIWDAN_v1,940030,930014,52392,A_NP,100.0,2971,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166259_N8KIWDAN_v1,940030,930014,48240,A_NS,97.1,4653,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166259_N8KIWDAN_v1,940030,930014,66722,A_PA,100.0,2310,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166259_N8KIWDAN_v1,940030,930014,43049,A_PB1,100.0,1554,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166259_N8KIWDAN_v1,940030,930014,74397,A_PB2,100.0,2588,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166260_N8KIWDAS_v1,1780934,1763398,239303,A_HA_H3,99.82,10355,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166260_N8KIWDAS_v1,1780934,1763398,271357,A_MP,100.0,20461,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166260_N8KIWDAS_v1,1780934,1763398,219590,A_NA_N2,100.0,11947,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166260_N8KIWDAS_v1,1780934,1763398,178106,A_NP,100.0,9404,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166260_N8KIWDAS_v1,1780934,1763398,94616,A_NS,97.1,8456,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166260_N8KIWDAS_v1,1780934,1763398,209562,A_PA,100.0,7467,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166260_N8KIWDAS_v1,1780934,1763398,201180,A_PB1,100.0,6392,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166260_N8KIWDAS_v1,1780934,1763398,295548,A_PB2,100.0,6562,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166261_N8KIWDAX_v1,1481420,1466755,86690,A_HA_H3,99.82,4023,2,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,3C.2a1b.2a.2a.3a.1,2a.3a.1,J.2
3004166261_N8KIWDAX_v1,1481420,1466755,231713,A_MP,100.0,19647,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166261_N8KIWDAX_v1,1481420,1466755,143520,A_NA_N2,100.0,8705,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166261_N8KIWDAX_v1,1481420,1466755,82171,A_NP,100.0,4802,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166261_N8KIWDAX_v1,1481420,1466755,101863,A_NS,97.1,10019,0,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166261_N8KIWDAX_v1,1481420,1466755,107899,A_PA,100.0,2495,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166261_N8KIWDAX_v1,1481420,1466755,93786,A_PB1,100.0,392,8,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166261_N8KIWDAX_v1,1481420,1466755,168703,A_PB2,100.0,1717,1,Pass,H3N2,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166262_N8KIWDB2_v1,1861650,1842468,250878,A_HA_H1,99.82,11683,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,6B.1A.5a.2a.1,5a.2a.1,D.3
3004166262_N8KIWDB2_v1,1861650,1842468,311912,A_MP,100.0,25276,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166262_N8KIWDB2_v1,1861650,1842468,247512,A_NA_N1,99.79,14058,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166262_N8KIWDB2_v1,1861650,1842468,247039,A_NP,100.0,13379,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166262_N8KIWDB2_v1,1861650,1842468,233624,A_NS,97.1,22414,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166262_N8KIWDB2_v1,1861650,1842468,98893,A_PA,100.0,3008,1,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166262_N8KIWDB2_v1,1861650,1842468,146772,A_PB1,100.0,4946,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166262_N8KIWDB2_v1,1861650,1842468,233030,A_PB2,100.0,6621,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166263_N8KIWDB7_v1,1552668,1534867,147902,A_HA_H1,99.82,7050,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,6B.1A.5a.2a.1,5a.2a.1,D.3
3004166263_N8KIWDB7_v1,1552668,1534867,239313,A_MP,100.0,20433,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166263_N8KIWDB7_v1,1552668,1534867,160228,A_NA_N1,99.79,9694,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166263_N8KIWDB7_v1,1552668,1534867,158507,A_NP,100.0,8901,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166263_N8KIWDB7_v1,1552668,1534867,186502,A_NS,97.1,18535,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166263_N8KIWDB7_v1,1552668,1534867,43070,A_PA,100.0,1710,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166263_N8KIWDB7_v1,1552668,1534867,91711,A_PB1,100.0,3355,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166263_N8KIWDB7_v1,1552668,1534867,163527,A_PB2,100.0,5805,0,Pass,H1N1,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166264_N8KIWDBC_v1,0,0,0,Undetermined,0.0,0,0,Fail,Undetermined,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004166265_N8KIWDBH_v1,1263902,1240209,260,B_HA,25.88,45,0,Less than 90% of reference covered;Median coverage < 100,Undetermined,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004166265_N8KIWDBH_v1,1263902,1240209,38,B_NA,0.0,3,0,Less than 90% of reference covered;Median coverage < 100,Undetermined,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004166265_N8KIWDBH_v1,1263902,1240209,907,B_NS,97.87,69,0,Median coverage < 100,Undetermined,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004166265_N8KIWDBH_v1,1263902,1240209,120,B_PA,0.0,3,0,Less than 90% of reference covered;Median coverage < 100,Undetermined,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004166265_N8KIWDBH_v1,1263902,1240209,344,B_PB1,24.92,37,0,Less than 90% of reference covered;Median coverage < 100,Undetermined,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004166266_N8KIWDBM_v1,1448344,1422096,4736,B_HA,99.49,237,0,Pass,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,V1A.3a.2,,C.5.6
3004166266_N8KIWDBM_v1,1448344,1422096,989,B_MP,87.97,79,1,Less than 90% of reference covered;Median coverage < 100,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166266_N8KIWDBM_v1,1448344,1422096,42,B_NA,0.0,3,0,Less than 90% of reference covered;Median coverage < 100,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166266_N8KIWDBM_v1,1448344,1422096,1215,B_NP,100.0,59,0,Median coverage < 100,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166266_N8KIWDBM_v1,1448344,1422096,2815,B_NS,99.32,229,2,Pass,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166266_N8KIWDBM_v1,1448344,1422096,85,B_PA,0.0,3,0,Less than 90% of reference covered;Median coverage < 100,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166266_N8KIWDBM_v1,1448344,1422096,356,B_PB1,0.0,11,0,Less than 90% of reference covered;Median coverage < 100,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166266_N8KIWDBM_v1,1448344,1422096,1728,B_PB2,69.04,74,1,Less than 90% of reference covered;Median coverage < 100,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
3004166267_N8KIWDBR_v1,0,0,0,Undetermined,0.0,0,0,Fail,Undetermined,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,Undetermined,Undetermined,Undetermined
3004166268_N8KIWDBW_v1,930768,917542,64103,B_HA,99.49,2764,1,Pass,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,V1A.3a.2,,C.5.6
3004166268_N8KIWDBW_v1,930768,917542,27715,B_MP,94.47,2104,0,Pass,BVIC,MIRA-NF-v2.0.0 illumina-flu default-config,example_mira_output,illumina,,,
